# OpenSignals Text File Format
# {"00:07:80:F9:DE:B2": {"sensor": ["ECG"], "device name": "00:07:80:F9:DE:B2", "column": ["nSeq", "DI", "CH1"], "sync interval": 2, "time": "14:20:40.298", "comments": "", "device connection": "BTH00:07:80:F9:DE:B2", "channels": [1], "keywords": "", "mode": 0, "digital IO": [0, 1], "firmware version": 773, "device": "biosignalsplux", "position": 0, "sampling rate": 1000, "label": ["CH1"], "resolution": [16], "date": "2018-9-25", "special": [{}]}}
# EndOfHeader
0	0	32544	
1	0	32544	
2	0	32560	
3	0	32592	
4	0	32640	
5	0	32672	
6	0	32688	
7	0	32720	
8	0	32724	
9	0	32744	
10	0	32776	
11	0	32792	
12	0	32804	
13	0	32820	
14	0	32816	
15	0	32816	
16	0	32812	
17	0	32808	
18	0	32804	
19	0	32808	
20	0	32800	
21	0	32824	
22	0	32824	
23	0	32840	
24	0	32856	
25	0	32880	
26	0	32884	
27	0	32888	
28	0	32904	
29	0	32904	
30	0	32904	
31	0	32904	
32	0	32904	
33	0	32904	
34	0	32880	
35	0	32888	
36	0	32872	
37	0	32864	
38	0	32856	
39	0	32840	
40	0	32832	
41	0	32808	
42	0	32812	
43	0	32824	
44	0	32836	
45	0	32856	
46	0	32872	
47	0	32876	
48	0	32888	
49	0	32876	
50	0	32864	
51	0	32856	
52	0	32856	
53	0	32856	
54	0	32840	
55	0	32808	
56	0	32784	
57	0	32776	
58	0	32756	
59	0	32728	
60	0	32716	
61	0	32688	
62	0	32664	
63	0	32632	
64	0	32604	
65	0	32584	
66	0	32568	
67	0	32548	
68	0	32528	
69	0	32500	
70	0	32480	
71	0	32464	
72	0	32464	
73	0	32448	
74	0	32420	
75	0	32376	
76	0	32324	
77	0	32280	
78	0	32236	
79	0	32200	
80	0	32176	
81	0	32160	
82	0	32136	
83	0	32096	
84	0	32056	
85	0	32032	
86	0	32016	
87	0	31996	
88	0	31976	
89	0	31952	
90	0	31948	
91	0	31920	
92	0	31904	
93	0	31872	
94	0	31856	
95	0	31832	
96	0	31816	
97	0	31784	
98	0	31768	
99	0	31724	
100	0	31680	
101	0	31656	
102	0	31636	
103	0	31616	
104	0	31600	
105	0	31592	
106	0	31592	
107	0	31608	
108	0	31608	
109	0	31604	
110	0	31608	
111	0	31600	
112	0	31584	
113	0	31584	
114	0	31576	
115	0	31560	
116	0	31560	
117	0	31568	
118	0	31576	
119	0	31576	
120	0	31552	
121	0	31528	
122	0	31520	
123	0	31520	
124	0	31528	
125	0	31552	
126	0	31552	
127	0	31560	
128	0	31580	
129	0	31584	
130	0	31592	
131	0	31592	
132	0	31608	
133	0	31616	
134	0	31628	
135	0	31616	
136	0	31608	
137	0	31600	
138	0	31580	
139	0	31580	
140	0	31584	
141	0	31592	
142	0	31608	
143	0	31616	
144	0	31624	
145	0	31632	
146	0	31640	
147	0	31648	
148	0	31680	
149	0	31696	
150	0	31712	
151	0	31752	
152	0	31776	
153	0	31792	
154	0	31800	
155	0	31800	
156	0	31800	
157	0	31800	
158	0	31788	
159	0	31808	
160	0	31808	
161	0	31808	
162	0	31832	
163	0	31832	
164	0	31840	
165	0	31864	
166	0	31888	
167	0	31904	
168	0	31928	
169	0	31924	
170	0	31936	
171	0	31960	
172	0	31968	
173	0	31976	
174	0	31968	
175	0	31980	
176	0	31984	
177	0	31976	
178	0	31988	
179	0	31980	
180	0	31980	
181	0	32000	
182	0	31996	
183	0	32000	
184	0	31984	
185	0	32000	
186	0	32016	
187	0	32040	
188	0	32064	
189	0	32080	
190	0	32100	
191	0	32128	
192	0	32144	
193	0	32152	
194	0	32160	
195	0	32168	
196	0	32152	
197	0	32148	
198	0	32140	
199	0	32136	
200	0	32124	
201	0	32120	
202	0	32120	
203	0	32104	
204	0	32108	
205	0	32104	
206	0	32112	
207	0	32112	
208	0	32120	
209	0	32124	
210	0	32128	
211	0	32128	
212	0	32152	
213	0	32160	
214	0	32168	
215	0	32160	
216	0	32152	
217	0	32136	
218	0	32112	
219	0	32096	
220	0	32064	
221	0	32040	
222	0	32040	
223	0	32048	
224	0	32080	
225	0	32096	
226	0	32100	
227	0	32104	
228	0	32100	
229	0	32104	
230	0	32120	
231	0	32120	
232	0	32128	
233	0	32124	
234	0	32120	
235	0	32128	
236	0	32120	
237	0	32104	
238	0	32104	
239	0	32096	
240	0	32088	
