# OpenSignals Text File Format
# {"00:07:80:F9:DE:B2": {"sensor": ["EDA"], "device name": "00:07:80:F9:DE:B2", "column": ["nSeq", "DI", "CH1"], "sync interval": 2, "time": "10:35:1.686", "comments": "", "device connection": "BTH00:07:80:F9:DE:B2", "channels": [1], "keywords": "", "mode": 0, "digital IO": [0, 1], "firmware version": 773, "device": "biosignalsplux", "position": 0, "sampling rate": 1000, "label": ["CH1"], "resolution": [16], "date": "2018-9-25", "special": [{}]}}
# EndOfHeader
0	0	651	
1	0	650	
2	0	652	
3	0	655	
4	0	656	
5	0	655	
6	0	660	
7	0	664	
8	0	668	
9	0	666	
10	0	667	
11	0	672	
12	0	671	
13	0	664	
14	0	668	
15	0	663	
16	0	665	
17	0	655	
18	0	653	
19	0	650	
20	0	652	
21	0	651	
22	0	649	
23	0	652	
24	0	654	
25	0	657	
26	0	659	
27	0	665	
28	0	659	
29	0	667	
30	0	672	
31	0	668	
32	0	672	
33	0	668	
34	0	665	
35	0	665	
36	0	662	
37	0	657	
38	0	653	
39	0	653	
40	0	652	
41	0	649	
42	0	649	
43	0	654	
44	0	653	
45	0	658	
46	0	660	
47	0	666	
48	0	667	
49	0	672	
50	0	673	
51	0	674	
52	0	673	
53	0	669	
54	0	668	
55	0	664	
56	0	660	
57	0	656	
58	0	652	
59	0	653	
60	0	649	
61	0	652	
62	0	647	
63	0	656	
64	0	658	
65	0	658	
66	0	663	
67	0	666	
68	0	669	
69	0	670	
70	0	673	
71	0	672	
72	0	671	
73	0	671	
74	0	665	
75	0	663	
76	0	664	
77	0	660	
78	0	657	
79	0	650	
80	0	648	
81	0	648	
82	0	650	
83	0	649	
84	0	656	
85	0	660	
86	0	661	
87	0	665	
88	0	670	
89	0	669	
90	0	671	
91	0	670	
92	0	670	
93	0	671	
94	0	666	
95	0	663	
96	0	661	
97	0	656	
98	0	654	
99	0	650	
100	0	648	
101	0	648	
102	0	650	
103	0	650	
104	0	654	
105	0	657	
106	0	662	
107	0	659	
108	0	666	
109	0	670	
110	0	671	
111	0	674	
112	0	672	
113	0	671	
114	0	667	
115	0	664	
116	0	663	
117	0	658	
118	0	651	
119	0	648	
120	0	650	
121	0	652	
122	0	648	
123	0	654	
124	0	653	
125	0	658	
126	0	660	
127	0	666	
128	0	668	
129	0	669	
130	0	668	
131	0	674	
132	0	669	
133	0	667	
134	0	666	
135	0	665	
136	0	661	
137	0	657	
138	0	653	
139	0	648	
140	0	655	
141	0	649	
142	0	647	
143	0	651	
144	0	655	
145	0	657	
146	0	657	
147	0	660	
148	0	665	
149	0	662	
150	0	673	
151	0	674	
152	0	672	
153	0	668	
154	0	666	
155	0	660	
156	0	661	
157	0	660	
158	0	656	
159	0	652	
160	0	648	
161	0	647	
162	0	649	
163	0	650	
164	0	655	
165	0	659	
166	0	658	
167	0	664	
168	0	668	
169	0	667	
170	0	671	
171	0	670	
172	0	672	
173	0	668	
174	0	669	
175	0	669	
176	0	661	
177	0	657	
178	0	657	
179	0	647	
180	0	647	
181	0	652	
182	0	649	
183	0	654	
184	0	656	
185	0	654	
186	0	664	
187	0	665	
188	0	668	
189	0	672	
190	0	669	
191	0	672	
192	0	671	
193	0	668	
194	0	669	
195	0	664	
196	0	662	
197	0	656	
198	0	652	
199	0	649	
200	0	651	
201	0	652	
202	0	650	
203	0	653	
204	0	654	
205	0	660	
206	0	662	
207	0	661	
208	0	668	
209	0	670	
210	0	669	
211	0	669	
212	0	674	
213	0	670	
214	0	668	
215	0	666	
216	0	658	
217	0	656	
218	0	651	
219	0	651	
220	0	645	
221	0	646	
222	0	651	
223	0	650	
224	0	654	
225	0	659	
226	0	657	
227	0	664	
228	0	665	
229	0	668	
230	0	670	
231	0	668	
232	0	671	
233	0	670	
234	0	669	
235	0	664	
236	0	662	
237	0	658	
238	0	655	
239	0	650	
240	0	649	
241	0	646	
242	0	650	
243	0	651	
244	0	654	
245	0	654	
246	0	662	
247	0	666	
248	0	666	
249	0	668	
250	0	670	
251	0	673	
252	0	669	
253	0	671	
254	0	666	
255	0	663	
256	0	660	
257	0	657	
258	0	651	
259	0	650	
260	0	651	
261	0	647	
262	0	648	
263	0	653	
264	0	654	
265	0	656	
266	0	662	
267	0	662	
268	0	667	
269	0	671	
270	0	671	
271	0	670	
272	0	671	
273	0	667	
274	0	665	
275	0	664	
276	0	660	
277	0	660	
278	0	655	
279	0	651	
280	0	649	
281	0	652	
282	0	648	
283	0	648	
284	0	650	
285	0	659	
286	0	662	
287	0	664	
288	0	669	
289	0	672	
290	0	673	
291	0	672	
292	0	672	
293	0	671	
294	0	668	
295	0	665	
296	0	658	
297	0	655	
298	0	653	
299	0	656	
300	0	650	
301	0	647	
302	0	648	
303	0	652	
304	0	650	
305	0	657	
306	0	657	
307	0	662	
308	0	667	
309	0	669	
310	0	669	
311	0	673	
312	0	672	
313	0	669	
314	0	670	
315	0	660	
316	0	664	
317	0	658	
318	0	651	
319	0	651	
320	0	650	
321	0	646	
322	0	650	
323	0	652	
324	0	654	
325	0	658	
326	0	659	
327	0	663	
328	0	666	
329	0	671	
330	0	672	
331	0	671	
332	0	674	
333	0	670	
334	0	665	
335	0	661	
336	0	661	
337	0	658	
338	0	651	
339	0	653	
340	0	648	
341	0	644	
342	0	647	
343	0	649	
344	0	649	
345	0	654	
346	0	658	
347	0	662	
348	0	667	
349	0	669	
350	0	670	
351	0	671	
352	0	669	
353	0	667	
354	0	669	
355	0	666	
356	0	663	
357	0	655	
358	0	654	
359	0	650	
360	0	644	
361	0	649	
362	0	647	
363	0	653	
364	0	652	
365	0	655	
366	0	658	
367	0	661	
368	0	665	
