# OpenSignals Text File Format
# {"00:07:80:F9:DE:B2": {"sensor": ["RESPIRATION"], "device name": "00:07:80:F9:DE:B2", "column": ["nSeq", "DI", "CH1"], "sync interval": 2, "time": "13:41:4.877", "comments": "", "device connection": "BTH00:07:80:F9:DE:B2", "channels": [1], "keywords": "", "mode": 0, "digital IO": [0, 1], "firmware version": 773, "device": "biosignalsplux", "position": 0, "sampling rate": 1000, "label": ["CH1"], "resolution": [16], "date": "2018-9-25", "special": [{}]}}
# EndOfHeader
0	0	19780	
1	0	19788	
2	0	19796	
3	0	19788	
4	0	19800	
5	0	19800	
6	0	19816	
7	0	19816	
8	0	19816	
9	0	19832	
10	0	19828	
11	0	19840	
12	0	19840	
13	0	19848	
14	0	19852	
15	0	19856	
16	0	19864	
17	0	19872	
18	0	19876	
19	0	19878	
20	0	19884	
21	0	19896	
22	0	19896	
23	0	19908	
24	0	19904	
25	0	19954	
26	0	19920	
27	0	19928	
28	0	19944	
29	0	19944	
30	0	19960	
31	0	19968	
32	0	19968	
33	0	19984	
34	0	19976	
35	0	19984	
36	0	19996	
37	0	20000	
38	0	20020	
39	0	20016	
40	0	20020	
41	0	20040	
42	0	20040	
43	0	20050	
44	0	20056	
45	0	20060	
46	0	20072	
47	0	20076	
48	0	20088	
49	0	20088	
50	0	20096	
51	0	20112	
52	0	20112	
53	0	20132	
54	0	20136	
55	0	20144	
56	0	20148	
57	0	20148	
58	0	20168	
59	0	20176	
60	0	20192	
61	0	20192	
62	0	20200	
63	0	20208	
64	0	20224	
65	0	20224	
66	0	20240	
67	0	20244	
68	0	20256	
69	0	20260	
70	0	20268	
71	0	20288	
72	0	20288	
73	0	20300	
74	0	20304	
75	0	20316	
76	0	20320	
77	0	20336	
78	0	20344	
79	0	20360	
80	0	20360	
81	0	20360	
82	0	20384	
83	0	20392	
84	0	20392	
85	0	20396	
86	0	20408	
87	0	20416	
88	0	20420	
89	0	20432	
90	0	20440	
91	0	20452	
92	0	20452	
93	0	20472	
94	0	20472	
95	0	20480	
96	0	20488	
97	0	20504	
98	0	20504	
99	0	20514	
100	0	20528	
101	0	20548	
102	0	20544	
103	0	20568	
104	0	20568	
105	0	20588	
106	0	20596	
107	0	20604	
108	0	20608	
109	0	20620	
110	0	20636	
111	0	20644	
112	0	20656	
113	0	20668	
114	0	20680	
115	0	20688	
116	0	20708	
117	0	20716	
118	0	20728	
119	0	20744	
120	0	20744	
121	0	20768	
122	0	20784	
123	0	20792	
124	0	20808	
125	0	20820	
126	0	20832	
127	0	20832	
128	0	20841	
129	0	20860	
130	0	20872	
131	0	20888	
132	0	20892	
133	0	20912	
134	0	20912	
135	0	20928	
136	0	20944	
137	0	20954	
138	0	20968	
139	0	20984	
140	0	20992	
141	0	21008	
142	0	21016	
143	0	21032	
144	0	21048	
145	0	21056	
146	0	21072	
147	0	21076	
148	0	21088	
149	0	21104	
150	0	21112	
151	0	21128	
152	0	21136	
153	0	21156	
154	0	21168	
155	0	21169	
156	0	21184	
157	0	21200	
158	0	21212	
159	0	21228	
160	0	21240	
161	0	21248	
162	0	21256	
163	0	21272	
164	0	21284	
165	0	21296	
166	0	21312	
167	0	21320	
168	0	21328	
169	0	21332	
170	0	21352	
171	0	21364	
172	0	21376	
173	0	21396	
174	0	21404	
175	0	21408	
176	0	21416	
177	0	21428	
178	0	21440	
179	0	21456	
180	0	21464	
181	0	21472	
182	0	21488	
183	0	21496	
184	0	21512	
185	0	21520	
186	0	21530	
187	0	21544	
188	0	21552	
189	0	21560	
190	0	21568	
191	0	21592	
192	0	21600	
193	0	21608	
194	0	21620	
195	0	21632	
196	0	21640	
197	0	21652	
198	0	21656	
199	0	21668	
200	0	21680	
201	0	21696	
202	0	21696	
203	0	21712	
204	0	21720	
205	0	21728	
206	0	21744	
207	0	21752	
208	0	21768	
209	0	21776	
210	0	21784	
211	0	21788	
212	0	21800	
213	0	21808	
214	0	21824	
215	0	21832	
216	0	21840	
217	0	21852	
218	0	21864	
219	0	21872	
220	0	21876	
221	0	21880	
222	0	21896	
223	0	21900	
224	0	21912	
225	0	21920	
226	0	21936	
227	0	21936	
228	0	21952	
229	0	21952	
230	0	21960	
231	0	21964	
232	0	21984	
233	0	21984	
234	0	22004	
235	0	22008	
236	0	22016	
237	0	22020	
238	0	22024	
239	0	22032	
240	0	22048	
241	0	22056	
242	0	22048	
243	0	22064	
244	0	22068	
245	0	22072	
246	0	22088	
247	0	22092	
248	0	22104	
249	0	22112	
250	0	22120	
251	0	22120	
252	0	22128	
253	0	22136	
254	0	22160	
255	0	22156	
256	0	22168	
257	0	22168	
258	0	22176	
259	0	22184	
260	0	22192	
261	0	22192	
262	0	22212	
263	0	22208	
264	0	22228	
265	0	22232	
266	0	22232	
267	0	22252	
268	0	22248	
269	0	22256	
270	0	22272	
271	0	22276	
272	0	22280	
273	0	22288	
274	0	22292	
275	0	22304	
276	0	22312	
277	0	22328	
278	0	22332	
279	0	22348	
280	0	22352	
281	0	22356	
282	0	22368	
283	0	22376	
284	0	22384	
285	0	22392	
286	0	22408	
287	0	22416	
288	0	22424	
289	0	22432	
290	0	22444	
291	0	22456	
292	0	22464	
293	0	22472	
294	0	22488	
295	0	22496	
296	0	22504	
297	0	22512	
298	0	22520	
299	0	22536	
300	0	22552	
301	0	22560	
302	0	22568	
303	0	22584	
304	0	22588	
305	0	22604	
306	0	22608	
307	0	22632	
308	0	22636	
309	0	22648	
310	0	22656	
311	0	22672	
312	0	22676	
313	0	22684	
314	0	22696	
315	0	22708	
316	0	22720	
317	0	22728	
318	0	22736	
319	0	22752	
320	0	22764	
321	0	22768	
322	0	22784	
323	0	22800	
324	0	22808	
325	0	22816	
326	0	22840	
327	0	22848	
328	0	22856	
329	0	22872	
330	0	22872	
331	0	22884	
332	0	22898	
333	0	22900	
334	0	22912	
335	0	22932	
336	0	22944	
337	0	22952	
338	0	22960	
339	0	22968	
340	0	22980	
341	0	22992	
342	0	23004	
343	0	23008	
344	0	23020	
345	0	23032	
346	0	23056	
347	0	23052	
348	0	23064	
349	0	23072	
350	0	23088	
351	0	23092	
352	0	23104	
353	0	23114	
354	0	23132	
355	0	23136	
356	0	23148	
357	0	23152	
358	0	23164	
359	0	23180	
360	0	23196	
361	0	23200	
362	0	23208	
363	0	23220	
364	0	23232	
365	0	23240	
366	0	23256	
367	0	23264	
368	0	23268	
369	0	23280	
370	0	23300	
371	0	23312	
372	0	23320	
373	0	23332	
374	0	23332	
375	0	23346	
376	0	23364	
377	0	23368	
378	0	23384	
379	0	23392	
380	0	23408	
381	0	23408	
382	0	23424	
383	0	23432	
384	0	23444	
385	0	23460	
386	0	23472	
387	0	23480	
388	0	23488	
389	0	23500	
390	0	23512	
391	0	23528	
392	0	23536	
393	0	23544	
394	0	23560	
395	0	23568	
396	0	23584	
397	0	23592	
398	0	23616	
399	0	23624	
400	0	23640	
401	0	23640	
402	0	23656	
403	0	23656	
404	0	23672	
405	0	23688	
406	0	23700	
407	0	23716	
408	0	23720	
409	0	23736	
410	0	23744	
411	0	23764	
412	0	23768	
413	0	23780	
414	0	23808	
415	0	23816	
416	0	23832	
417	0	23832	
418	0	23844	
419	0	23864	
420	0	23880	
421	0	23880	
422	0	23896	
423	0	23912	
424	0	23928	
425	0	23944	
426	0	23936	
427	0	23968	
428	0	23976	
429	0	23992	
430	0	24008	
431	0	24016	
432	0	24032	
433	0	24048	
434	0	24064	
435	0	24074	
436	0	24088	
437	0	24096	
438	0	24112	
439	0	24128	
440	0	24140	
441	0	24160	
442	0	24176	
443	0	24188	
444	0	24200	
445	0	24220	
446	0	24232	
447	0	24244	
448	0	24256	
449	0	24272	
450	0	24288	
451	0	24296	
452	0	24320	
453	0	24328	
454	0	24344	
455	0	24360	
456	0	24372	
457	0	24392	
458	0	24392	
459	0	24416	
460	0	24432	
461	0	24440	
462	0	24456	
463	0	24480	
464	0	24488	
465	0	24496	
466	0	24512	
467	0	24528	
468	0	24544	
469	0	24560	
470	0	24580	
471	0	24592	
472	0	24608	
473	0	24624	
474	0	24644	
475	0	24656	
476	0	24660	
477	0	24684	
478	0	24704	
479	0	24712	
480	0	24728	
481	0	24744	
482	0	24760	
483	0	24780	
484	0	24800	
485	0	24808	
486	0	24832	
487	0	24840	
488	0	24864	
489	0	24868	
490	0	24888	
491	0	24904	
492	0	24928	
493	0	24936	
494	0	24952	
495	0	24976	
496	0	24988	
497	0	25000	
498	0	25024	
499	0	25032	
500	0	25056	
501	0	25072	
502	0	25096	
503	0	25104	
504	0	25120	
505	0	25140	
506	0	25144	
507	0	25160	
508	0	25192	
509	0	25200	
510	0	25216	
511	0	25228	
512	0	25248	
513	0	25264	
514	0	25280	
515	0	25296	
516	0	25316	
517	0	25324	
518	0	25328	
519	0	25344	
520	0	25352	
521	0	25380	
522	0	25384	
523	0	25408	
524	0	25416	
525	0	25424	
526	0	25432	
527	0	25456	
528	0	25472	
529	0	25472	
530	0	25496	
531	0	25512	
532	0	25520	
533	0	25536	
534	0	25552	
535	0	25552	
536	0	25576	
537	0	25592	
538	0	25600	
539	0	25616	
540	0	25632	
541	0	25640	
542	0	25664	
543	0	25676	
544	0	25688	
545	0	25696	
546	0	25720	
547	0	25724	
548	0	25736	
549	0	25748	
550	0	25761	
551	0	25776	
552	0	25792	
553	0	25800	
554	0	25808	
555	0	25824	
556	0	25840	
557	0	25856	
558	0	25864	
559	0	25876	
560	0	25888	
561	0	25888	
562	0	25904	
563	0	25908	
564	0	25924	
565	0	25928	
566	0	25944	
567	0	25952	
568	0	25952	
569	0	25960	
570	0	25976	
571	0	25984	
572	0	25992	
573	0	25996	
574	0	26016	
575	0	26016	
576	0	26032	
577	0	26048	
578	0	26048	
579	0	26052	
580	0	26064	
581	0	26072	
582	0	26076	
583	0	26088	
584	0	26096	
585	0	26112	
586	0	26112	
587	0	26136	
588	0	26140	
589	0	26152	
590	0	26164	
591	0	26176	
592	0	26192	
593	0	26192	
594	0	26208	
595	0	26216	
596	0	26224	
597	0	26248	
598	0	26248	
599	0	26256	
600	0	26280	
601	0	26288	
602	0	26296	
603	0	26308	
604	0	26320	
605	0	26336	
606	0	26344	
607	0	26360	
608	0	26376	
609	0	26384	
610	0	26400	
611	0	26400	
612	0	26424	
613	0	26432	
614	0	26448	
615	0	26464	
616	0	26472	
617	0	26488	
618	0	26504	
619	0	26504	
620	0	26528	
621	0	26552	
622	0	26552	
623	0	26576	
